"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation","call_distance","call_door","call_wing_DS","call_wing_DP","call_wing","SweptAreaDSKM2","SweptAreaWSKM2"
"1246","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",44,38,2017,10,30,1210,54,30,"D",38.3083,-8.9416,38.3299,-8.9666,"05E1",113,"V",NA,1,1,"C",NA,NA,NA,3249,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3249,45.7,15.1,14.0844106578671,14.0844106578671,0.1484793,0.0457602502274101
"1247","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",21,64,2017,11,16,1025,54,30,"D",40.5633,-9.3166,40.54,-9.3366,"10E0",154,"V",NA,1,1,"C",NA,NA,NA,3096,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3096,45.7,15.1,14.494692146982,14.494692146982,0.1414872,0.0448755668870562
"1248","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",983,65,2017,11,16,1235,54,30,"D",40.47,-9.45,40.445,-9.4733,"09E0",151,"V",NA,1,1,"C",NA,NA,NA,3409,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3409,45.7,15.1,14.4686188596127,14.4686188596127,0.1557913,0.0493235216924197
"1249","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",26,69,2017,11,17,1030,54,30,"D",40.1816,-9.5599,40.21,-9.5583,"09E0",186,"V",NA,1,1,"C",NA,NA,NA,3153,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3153,45.7,15.1,14.7449102492568,14.7449102492568,0.1440921,0.0464907020159066
"1250","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",25,70,2017,11,17,1305,54,30,"D",40.1533,-9.4,40.125,-9.4049,"09E0",133,"V",NA,1,1,"C",NA,NA,NA,3179,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3.5,NA,NA,NA,NA,NA,NA,NA,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3179,45.7,15.1,14.3003913257397,14.3003913257397,0.1452803,0.0454609440245264
"1251","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",30,71,2017,11,17,1515,54,30,"D",40.0216,-9.5233,39.9933,-9.5416,"09E0",149,"V",NA,1,1,"C",NA,NA,NA,3516,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,3.5,NA,NA,NA,NA,NA,315,2,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3516,45.7,15.1,14.4509472729585,14.4509472729585,0.1606812,0.0508095306117219
"1252","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",29,72,2017,11,17,1718,54,17,"D",39.9616,-9.4216,39.97,-9.4,"08E0",128,"V",NA,1,1,"C",NA,NA,NA,2065,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,3.5,NA,NA,NA,NA,NA,292,3,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2065,45.7,15.1,14.2496054433176,14.2496054433176,0.0943705,0.0294254352404508
"1253","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",2,43,2017,11,11,1405,54,30,"D",41.765,-9.295,41.74,-9.2866,"12E0",156,"V",NA,1,1,"C",NA,NA,NA,2864,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,3.5,NA,NA,NA,NA,NA,337,12,315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2864,45.7,15.1,14.5117936663713,14.5117936663713,0.1308848,0.0415617770604875
"1254","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",4,47,2017,11,12,1140,54,30,"D",41.5016,-9.1949,41.475,-9.1883,"12E0",139,"V",NA,1,1,"C",NA,NA,NA,3016,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,3.5,NA,NA,NA,NA,NA,338,4,315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3016,45.7,15.1,14.3588721078509,14.3588721078509,0.1378312,0.0433063582772782
"1255","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",7,48,2017,11,12,1415,54,30,"D",41.2916,-9.175,41.2633,-9.175,"11E0",148,"V",NA,1,1,"C",NA,NA,NA,3150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,315,6,315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3150,45.7,15.1,14.4420223276915,14.4420223276915,0.143955,0.0454923703322282
"1256","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",10,54,2017,11,13,1710,54,15,"D",41.0933,-9.18,41.1033,-9.18,"11E0",145,"V",NA,1,1,"C",NA,NA,NA,1111,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,315,12,315,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1111,45.7,15.1,14.414881119205,14.414881119205,0.0507727,0.0160149329234368
"1257","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",14,58,2017,11,15,715,54,30,"D",40.89,-9.1833,40.8633,-9.1949,"10E0",129,"V",NA,1,1,"C",NA,NA,NA,3123,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,3.5,NA,NA,NA,NA,NA,113,6,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3123,45.7,15.1,14.259919498201,14.259919498201,0.1427211,0.0445337285928817
"1258","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",984,63,2017,11,16,730,54,20,"D",40.65,-9.1983,40.6366,-9.1983,"10E0",125,"V",NA,1,1,"C",NA,NA,NA,1482,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1482,45.7,15.1,14.2181727598552,14.2181727598552,0.0677274,0.0210713320301054
"1259","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",966,1,2017,10,19,1655,54,30,"D",36.9816,-7.4116,36.9799,-7.4466,"02E2",100,"V",NA,1,1,"C",NA,NA,NA,3114,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,3.6,NA,NA,NA,NA,NA,300,5,300,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3114,45.7,15.1,13.9224295960982,13.9224295960982,0.1423098,0.0433544457622497
"1260","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",65,3,2017,10,20,1040,54,30,"D",36.9566,-7.5916,36.9483,-7.6216,"02E2",155,"V",NA,1,1,"C",NA,NA,NA,2822,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,3.5,NA,NA,NA,NA,NA,202,2,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2822,45.7,15.1,14.5032704899638,14.5032704899638,0.1289654,0.0409282293226778
"1261","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",57,18,2017,10,25,730,54,30,"D",36.9549,-8.74,36.945,-8.775,"02E1",100,"V",NA,1,1,"C",NA,NA,NA,3302,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,3.5,NA,NA,NA,NA,NA,68,12,68,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3302,45.7,15.1,13.9224295960982,13.9224295960982,0.1509014,0.0459718625263161
"1262","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",55,20,2017,10,25,1415,54,30,"D",36.925,-8.9483,36.9233,-8.9116,"02E1",103,"V",NA,1,1,"C",NA,NA,NA,3264,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,3.5,NA,NA,NA,NA,NA,45,7,68,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3264,45.7,15.1,13.9616053358419,13.9616053358419,0.1491648,0.045570679816188
"1263","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",927,14,2017,10,23,720,54,30,"D",36.8933,-8.5983,36.8733,-8.57,"02E1",105,"V",NA,1,1,"C",NA,NA,NA,3360,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3.5,NA,NA,NA,NA,NA,22,6,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3360,45.7,15.1,13.9870936091369,13.9870936091369,0.153552,0.0469966345267
"1264","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",926,17,2017,10,23,1410,54,30,"D",36.8933,-8.8266,36.895,-8.8583,"02E1",108,"V",NA,1,1,"C",NA,NA,NA,2822,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,3.5,NA,NA,NA,NA,NA,68,3,90,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2822,45.7,15.1,14.0244298630007,14.0244298630007,0.1289654,0.039576941073388
"1265","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",48,34,2017,10,29,1345,55,30,"D",37.9483,-9.1966,37.9666,-9.1716,"04E0",436,"V",NA,1,1,"C",NA,NA,NA,2993,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,3.5,NA,NA,NA,NA,NA,250,5,250,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2993,45.7,15.1,15.8739695004467,15.8739695004467,0.1367801,0.0475107907148371
"1266","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",50,33,2017,10,29,1045,55,30,"D",37.7716,-9.1649,37.7983,-9.1566,"04E0",410,"V",NA,1,1,"C",NA,NA,NA,3054,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3.5,NA,NA,NA,NA,NA,250,5,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3054,45.7,15.1,15.7924802839508,15.7924802839508,0.1395678,0.0482302347871858
"1267","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",52,28,2017,10,28,955,55,30,"D",37.54,-9.175,37.5683,-9.1733,"04E0",442,"V",NA,1,1,"C",NA,NA,NA,3153,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3.5,NA,NA,NA,NA,NA,22,3,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3153,45.7,15.1,15.8920838967396,15.8920838967396,0.1440921,0.05010774052642
"1268","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",54,27,2017,10,28,730,55,30,"D",37.4266,-9.1616,37.4516,-9.1633,"03E0",342,"V",NA,1,1,"C",NA,NA,NA,2783,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,22,1,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2783,45.7,15.1,15.5521329180939,15.5521329180939,0.1271831,0.0432815859110555
"1269","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",977,26,2017,10,27,1615,55,30,"D",37.3116,-9.2116,37.3366,-9.1949,"03E0",387,"V",NA,1,1,"C",NA,NA,NA,3146,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3.5,NA,NA,NA,NA,NA,292,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3146,45.7,15.1,15.7159645959845,15.7159645959845,0.1437722,0.0494424246189671
"1270","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",66,2,2017,10,20,735,55,30,"D",36.915,-7.4583,36.9033,-7.4266,"02E2",320,"V",NA,1,1,"C",NA,NA,NA,3099,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3099,45.7,15.1,15.464010781808,15.464010781808,0.1416243,0.0479229694128231
"1271","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1004,85,2017,11,20,1200,55,30,"D",39.37,-9.8266,39.35,-9.85,"07E0",344,"V",NA,1,1,"C",NA,NA,NA,2994,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2994,45.7,15.1,15.5598609246179,15.5598609246179,0.1368258,0.0465862236083059
"1272","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",36,86,2017,11,20,1420,55,30,"D",39.31,-9.9766,39.3016,-10.01,"07E0",338,"V",NA,1,1,"C",NA,NA,NA,3013,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3013,45.7,15.1,15.5365403927919,15.5365403927919,0.1376941,0.0468115962034821
"1273","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",39,92,2017,11,21,1710,55,30,"D",39.09,-10.0916,39.08,-10.1333,"07D9",308,"V",NA,1,1,"C",NA,NA,NA,3764,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,2.7,NA,NA,NA,NA,NA,135,5,135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3764,45.7,15.1,15.4133543217154,15.4133543217154,0.1720148,0.0580158656669368
"1274","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",38,90,2017,11,21,1328,55,30,"D",39.05,-9.9849,39.0783,-9.99,"07E0",224,"V",NA,1,1,"C",NA,NA,NA,3179,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,112,5,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3179,45.7,15.1,14.9912918717968,14.9912918717968,0.1452803,0.0476573168604419
"1275","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1008,94,2017,11,22,955,55,30,"D",38.6233,-9.665,38.6016,-9.6599,"06E0",478,"V",NA,1,1,"C",NA,NA,NA,2448,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2448,45.7,15.1,15.9958598790158,15.9958598790158,0.1118736,0.0391578649838307
"1276","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",15,57,2017,11,14,1545,55,25,"D",40.865,-9.3316,40.845,-9.3299,"10E0",245,"V",NA,1,1,"C",NA,NA,NA,2228,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.5,NA,NA,NA,NA,NA,315,6,315,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2228,45.7,15.1,15.1100592892995,15.1100592892995,0.1018196,0.0336652120965594
"1277","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",22,66,2017,11,16,1450,55,30,"D",40.4716,-9.5216,40.4516,-9.545,"09E0",249,"V",NA,1,1,"C",NA,NA,NA,2973,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,3.5,NA,NA,NA,NA,NA,315,3,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2973,45.7,15.1,15.1315229059796,15.1315229059796,0.1358661,0.0449860175994772
"1278","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",985,67,2017,11,16,1720,55,15,"D",40.3733,-9.6883,40.3666,-9.6916,"09E0",453,"V",NA,1,1,"C",NA,NA,NA,793,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,3.5,NA,NA,NA,NA,NA,NA,NA,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,793,45.7,15.1,15.9246639573962,15.9246639573962,0.0362401,0.0126282585182152
"1279","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",997,68,2017,11,17,740,55,30,"D",40.1366,-9.6566,40.1116,-9.6716,"09E0",389,"V",NA,1,1,"C",NA,NA,NA,3058,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,2.9,NA,NA,NA,NA,NA,NA,NA,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3058,45.7,15.1,15.7227963088624,15.7227963088624,0.1397506,0.0480803111125014
"1280","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",972,83,2017,11,19,1705,55,30,"D",39.69,-9.5799,39.6683,-9.6066,"08E0",229,"V",NA,1,1,"C",NA,NA,NA,3318,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,3.5,NA,NA,NA,NA,NA,315,1,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3318,45.7,15.1,15.0205502203353,15.0205502203353,0.1516326,0.0498381856310724
"1281","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",969,42,2017,11,11,1055,55,30,"D",41.77,-9.3416,41.7416,-9.345,"12E0",426,"V",NA,1,1,"C",NA,NA,NA,3162,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,3.5,NA,NA,NA,NA,NA,360,12,315,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3162,45.7,15.1,15.8432175555653,15.8432175555653,0.1445034,0.0500962539106974
"1282","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",990,44,2017,11,11,1610,55,30,"D",41.6416,-9.27,41.6183,-9.2583,"12E0",292,"V",NA,1,1,"C",NA,NA,NA,2769,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,337,9,315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2769,45.7,15.1,15.3426522601296,15.3426522601296,0.1265433,0.0424838041082988
"1283","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",11,55,2017,11,14,730,55,30,"D",41.1416,-9.3116,41.115,-9.3316,"11E0",333,"V",NA,1,1,"C",NA,NA,NA,3405,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,3.5,NA,NA,NA,NA,NA,45,10,337,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3405,45.7,15.1,15.5167881737915,15.5167881737915,0.1556085,0.0528346637317602
"1284","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",64,6,2017,10,21,740,55,30,"D",36.8633,-7.8716,36.8783,-7.845,"02E2",410,"V",NA,1,1,"C",NA,NA,NA,2899,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3.5,NA,NA,NA,NA,NA,270,2,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2899,45.7,15.1,15.7924802839508,15.7924802839508,0.1324843,0.0457824003431734
"1285","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",56,16,2017,10,23,1205,55,30,"D",36.8566,-8.7883,36.8433,-8.8116,"02E1",256,"V",NA,1,1,"C",NA,NA,NA,2551,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,3.5,NA,NA,NA,NA,NA,68,7,68,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2551,45.7,15.1,15.168267618051,15.168267618051,0.1165807,0.0386942506936482
"1286","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",62,9,2017,10,21,1440,55,30,"D",36.8483,-8.0549,36.8366,-8.0866,"02E1",200,"V",NA,1,1,"C",NA,NA,NA,3102,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,3.5,NA,NA,NA,NA,NA,225,2,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3102,45.7,15.1,14.8410917708316,14.8410917708316,0.1417614,0.0460370666731197
"1287","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",58,15,2017,10,23,940,55,30,"D",36.8183,-8.7083,36.82,-8.7416,"02E1",325,"V",NA,1,1,"C",NA,NA,NA,2972,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,3.5,NA,NA,NA,NA,NA,68,5,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2972,45.7,15.1,15.4845592455688,15.4845592455688,0.1358204,0.0460201100778305
"1288","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",60,11,2017,10,22,1025,55,30,"D",36.815,-8.3716,36.8166,-8.4016,"02E1",231,"V",NA,1,1,"C",NA,NA,NA,2676,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,3.5,NA,NA,NA,NA,NA,337,8,337,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2676,45.7,15.1,15.032075070032,15.032075070032,0.1222932,0.0402258328874056
"1289","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",978,19,2017,10,25,1040,55,30,"D",36.815,-8.99,36.815,-9.025,"02E1",301,"V",NA,1,1,"C",NA,NA,NA,3115,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,3.5,NA,NA,NA,NA,NA,112,9,112,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3115,45.7,15.1,15.3828851783636,15.3828851783636,0.1423555,0.0479176873306027
"1290","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",979,21,2018,10,11,1230,54,30,"D",41.0316,-9.21,41.0183,-9.2416,"11E0",145,"V",NA,1,1,"C",4.3,NA,NA,3042,600,NA,NA,NA,NA,NA,14.6,NA,NA,NA,240,3.3,NA,NA,NA,NA,NA,270,5,270,1,16.8,12.8,35.44,35.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3042,45.7,14.6,14.6,14.6,0.1390194,0.0444132
"1291","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",981,19,2018,10,11,650,53,30,"D",41,-8.8483,40.9766,-8.85,"11E1",48,"V",NA,1,1,"C",4.2,NA,NA,2598,200,NA,NA,NA,NA,NA,13.7,NA,NA,NA,176,3.1,NA,NA,NA,NA,NA,200,5,200,1.5,16.5,13.5,35.28,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,2598,45.7,13.7,13.7,13.7,0.1187286,0.0355926
"1292","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",13,20,2018,10,11,945,53,30,"D",40.92,-8.99,40.95,-8.9933,"10E1",73,"V",NA,1,1,"C",4.3,NA,NA,3347,300,NA,NA,NA,NA,NA,11.6,NA,NA,NA,354,3.5,NA,NA,NA,NA,NA,225,5,225,1,16.7,13.2,35.38,35.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3347,45.7,11.6,11.6,11.6,0.1529579,0.0388252
"1293","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",12,24,2018,10,17,705,53,30,"D",40.9049,-8.7733,40.8783,-8.7766,"10E1",29,"V",NA,1,1,"C",NA,NA,NA,2978,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,3.5,NA,NA,NA,NA,NA,190,5,190,1,16.5,16.2,35.5,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,2978,45.7,15.1,12.2818136059811,12.2818136059811,0.1360946,0.0365752409186116
"1294","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",15,22,2018,10,11,1458,55,31,"D",40.895,-9.3433,40.8716,-9.325,"10E0",226,"V",NA,1,1,"C",5.4,NA,NA,3017,600,NA,NA,NA,NA,NA,12.6,NA,NA,NA,158,3.2,NA,NA,NA,NA,NA,270,5,270,1,17.4,12.8,35.49,35.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3017,45.7,12.6,12.6,12.6,0.1378769,0.0380142
"1295","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",14,23,2018,10,11,1700,54,30,"D",40.87,-9.1916,40.8966,-9.1766,"10E0",134,"V",NA,1,1,"C",4.2,NA,NA,3222,500,NA,NA,NA,NA,NA,13.8,NA,NA,NA,27,3.1,NA,NA,NA,NA,NA,270,5,270,1,17.1,12.8,35.47,35.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3222,45.7,13.8,13.8,13.8,0.1472454,0.0444636
"1296","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",17,27,2018,10,23,1310,53,30,"D",40.6666,-8.9933,40.6383,-8.9766,"10E1",65,"V",NA,1,1,"C",4.4,NA,NA,3450,300,NA,NA,NA,NA,NA,20.5,NA,NA,NA,158,3.5,NA,NA,NA,NA,NA,NA,NA,315,1,17.1,14.5,35.7,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3450,45.7,20.5,20.5,20.5,0.157665,0.070725
"1297","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",18,26,2018,10,23,1040,54,30,"D",40.665,-9.2166,40.69,-9.2016,"10E0",136,"V",NA,1,1,"C",NA,NA,NA,3054,550,NA,NA,NA,NA,NA,14.4,NA,NA,NA,34,3.5,NA,NA,NA,NA,NA,45,7,315,1.5,16.7,13.1,35.7,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20210609,3054,45.7,14.4,14.4,14.4,0.1395678,0.0439776
